b1,b2,b3,b4,b5,mu_EI,mu_IR,rho,eta,tau,N,loglik,loglik.se,id
2.863278063175685,0.6168422732871907,4.321573696871493,1.4065904540668082,3.2444057792504353,0.10000000000000002,0.10000000000000002,0.5697721259546321,0.0829006043377633,0.09538222128197112,367601,-1159.6491950457378,0.2871585904166509,3
2.3391227123644054,0.2682013132801984,2.757311348435157,0.7413850290058556,1.6781273033587811,0.10000000000000002,0.10000000000000002,0.3252169573053446,0.14813093982154832,0.09464663931889815,367601,-1159.8143088687495,0.3452143895720725,3
2.5962605854775647,0.2967720127587229,2.7425182785141833,0.8583899418362302,2.0002612759335587,0.10000000000000002,0.10000000000000002,0.3280040379552426,0.13816476953478893,0.07925115326294006,367601,-1160.2306735128504,0.9204972128628283,3
2.552364711740861,0.30909778695442974,3.4294628495471087,0.9014884220463047,2.0328603994353753,0.10000000000000002,0.10000000000000002,0.4325367403229289,0.12048557281171601,0.09474570950888138,367601,-1160.2794018883055,0.7012524122219018,3
2.2789500752569376,0.24639432796250776,2.5520647665094907,0.7518267802102077,1.618795057583035,0.10000000000000002,0.10000000000000002,0.2966872952204931,0.15889620928430456,0.0806130627671273,367601,-1160.3608555104504,0.1948268286174652,2
3.044278959520066,0.6801111574690454,4.72677771208957,1.4452531388568597,3.5082947068903185,0.10000000000000002,0.10000000000000002,0.5782556005828593,0.07705754767147305,0.09695956369337558,367601,-1160.4301785318096,0.37297201685942866,2
2.5023081000913736,0.2844584738989866,2.7214380205802784,0.7825428625432047,1.8743647894382793,0.10000000000000002,0.10000000000000002,0.3215560256131925,0.1430334232976882,0.0772241670361546,367601,-1160.6019068552948,0.4327893856057368,3
2.465227081517163,0.24924774358288806,2.7687451462319386,0.7901032374882547,1.7018567395964619,0.10000000000000002,0.10000000000000002,0.318433755096599,0.1496759577348738,0.08213877433989972,367601,-1160.7490797481032,0.5004821292381483,2
2.9663098653444724,0.6859412283148759,5.023682170758851,1.4186388413651814,3.631687852134186,0.10000000000000002,0.10000000000000002,0.5811822357872819,0.07697173496498962,0.09752437730477398,367601,-1161.2034534951586,0.5121375853954785,2
2.249390320612655,0.23673149657973536,2.449232013533572,0.7466981173508948,1.5600408398908938,0.10000000000000002,0.10000000000000002,0.3033155114902269,0.16120884344178965,0.08047214412397186,367601,-1161.5690291791848,0.2240468591991107,3
2.7154205849648685,0.5427364609316642,5.028514659654563,1.2501370260121416,2.9737381193521086,0.10000000000000002,0.10000000000000002,0.5782556005828593,0.08484579697728975,0.0973552741719768,367601,-1161.7448266163535,0.5999146940949586,3
3.0539127820482124,0.673700175742939,5.642836324148028,1.4441599492878812,3.607351747668262,0.10000000000000002,0.10000000000000002,0.6241536252090146,0.07484705932112314,0.10068840141735996,367601,-1161.780341016553,0.998433859784918,2
2.1508296212364,0.2714073294924047,2.3710745420201826,0.7031007079404517,1.547699536238879,0.10000000000000002,0.10000000000000002,0.2994926780968114,0.1633042893262521,0.09829201911939693,367601,-1161.851159071763,0.17014042181275132,2
2.8539529526856673,0.3872279124142038,3.348623855456966,1.1310736895073679,2.5198052838339065,0.10000000000000002,0.10000000000000002,0.43105848681126196,0.10766120738263053,0.08247297305418667,367601,-1161.9444736700827,0.38363100772662506,2
2.2244961295807957,0.2466197434707169,2.5170515573893586,0.686287076595511,1.5078397352451107,0.10000000000000002,0.10000000000000002,0.2986713969497103,0.16536295186505237,0.09277943700645833,367601,-1161.9987701890614,0.18720178614017471,2
2.576741932613611,0.2843184557232734,2.845722597706556,0.8656681041625922,1.98498697300414,0.10000000000000002,0.10000000000000002,0.3280040379552426,0.1387493891769706,0.07814410264845047,367601,-1162.3448515754687,0.4243230348879214,2
2.281774872441751,0.32184792650822913,2.9125697534427255,0.893453054284844,1.7304887867069545,0.10000000000000002,0.10000000000000002,0.43393067189667917,0.12998368628691676,0.09644018197311012,367601,-1162.3905607840195,0.3679402657083466,3
2.464032726753552,0.2682873126149301,2.761428981564157,0.8029856544898369,1.8552640053411902,0.10000000000000002,0.10000000000000002,0.3219871893536292,0.14515155414540723,0.07186160167695142,367601,-1162.7970965737431,0.2565948331697041,2
2.905161604687418,0.5851059513892393,5.179139529736632,1.3998497102015057,3.3690428685541427,0.10000000000000002,0.10000000000000002,0.5593635171959593,0.08060162073288703,0.08999148912435065,367601,-1162.8360495024272,0.6043054799269008,2
2.8553397902397584,0.584203814662583,4.659136210007845,1.5635137051146915,3.68392803603852,0.10000000000000002,0.10000000000000002,0.6241536252090145,0.0728856329292854,0.10062817089911753,367601,-1162.8640548146454,0.9483032277596057,3
2.4638558349452073,0.27002017061861117,2.451446633581522,0.7490422106966724,1.658890165338329,0.10000000000000002,0.10000000000000002,0.3033155114902269,0.15534571934052646,0.07864096404253271,367601,-1163.1216572609699,0.2955633525969193,2
2.889289375642094,0.6399551199090987,5.2095323422758915,1.4549704671065427,3.5560056193017697,0.10000000000000002,0.10000000000000002,0.6162965900670311,0.07545817190232693,0.09272575246410629,367601,-1163.4803941287794,0.5895605635840065,2
2.2632305443113214,0.22969761860223303,2.5916441027173898,0.7191947826727331,1.521214367014416,0.10000000000000002,0.10000000000000002,0.30461393339940535,0.16552473322246194,0.08566938728576802,367601,-1163.6220040396583,0.23902464914556926,3
2.2681895937179237,0.24438708279762913,2.2504732863403216,0.718471909881568,1.5364698203279485,0.10000000000000002,0.10000000000000002,0.2870938891858893,0.1676636727016471,0.09373455956570034,367601,-1163.9096930301625,0.12211471398182838,2
2.235671660809838,0.2704487305960217,2.704265356549684,0.7442522295746583,1.6675430782738863,0.10000000000000002,0.10000000000000002,0.3337968172330821,0.1523341239686744,0.07273382824597485,367601,-1164.3930388041124,0.228910107210569,3
2.438131721986019,0.29870462664098024,2.8121990114842275,0.7821340453096256,1.9053772885126343,0.10000000000000002,0.10000000000000002,0.32096884640643997,0.14317947453782973,0.06645006929828721,367601,-1164.5437000906313,0.6035012419826911,2
2.3594300287176675,0.2941754215249162,2.6901943694379997,0.7545349405692334,1.8580539945285572,0.10000000000000002,0.10000000000000002,0.28550865538223524,0.14911870775779,0.0982796280805427,367601,-1164.7948204789127,0.1323342351155585,3
2.0206674869214285,0.25745034431152447,2.1808442906036687,0.6719655253993301,1.3652609080674356,0.10000000000000002,0.10000000000000002,0.29949267809681146,0.17387239452266304,0.09733339113393556,367601,-1164.798204137957,0.12068600756764081,3
2.1654395421270936,0.24409132230744882,2.304463661304487,0.7819939739549059,1.4197750475265571,0.10000000000000002,0.10000000000000002,0.3504801403849037,0.15788363804391997,0.09357706494081011,367601,-1164.9102413249175,0.3579699549291558,3
2.6999659906894617,0.3117134381858829,3.3644631258345252,0.8585330916755515,2.0337542068756522,0.10000000000000002,0.10000000000000002,0.3614892068256182,0.13182939496212298,0.07589919869905867,367601,-1164.9935151487498,0.8666478602653979,2
2.2281421332306404,0.2958966033591976,3.0536982227147855,0.7596672525715936,1.902039267738175,0.10000000000000002,0.10000000000000002,0.3219871893536292,0.14372810705596123,0.07049957865945339,367601,-1165.094212580734,0.31526931612334036,3
2.2743889314452024,0.3189135802237926,2.962139396092356,0.864853633747024,1.7085583175849683,0.10000000000000002,0.10000000000000002,0.4251797107393896,0.13345410807623026,0.09384793363758072,367601,-1165.1757819142138,0.35619023994149257,3
2.5196528610811386,0.30621043193484776,3.6444732243905658,0.8996864284063405,2.1639342820897896,0.10000000000000002,0.10000000000000002,0.3614892068256182,0.12357000702728894,0.07550872716006286,367601,-1165.5857941106387,0.6111058009313873,3
2.28509414779816,0.21482990653117623,2.700388243176275,0.6698841388681736,1.607207500004414,0.10000000000000002,0.10000000000000002,0.28547791108521187,0.16776258993834342,0.07252700111429734,367601,-1165.605709868844,0.5422874986526857,3
2.5227649110234394,0.25804353591564577,2.6198163590684005,0.7513191879621032,1.8026179341242852,0.10000000000000002,0.10000000000000002,0.30326067579192856,0.1541127242463299,0.07322022203803819,367601,-1165.9005274236129,0.41755582713861406,2
3.0466408240472456,0.5253300294231421,4.215870739022119,1.5777260028555407,3.4021644669535664,0.10000000000000002,0.10000000000000002,0.5697721259546321,0.07904388885783892,0.09617756655213837,367601,-1165.9631267552263,0.5340361615842961,2
2.3394692740979957,0.28099078516660353,3.1106077507283514,0.8699998159684798,1.9428420839328293,0.10000000000000002,0.10000000000000002,0.35825542326942417,0.13384891305749652,0.06901142189284111,367601,-1166.0871165370365,0.270731712783513,3
2.108451922829557,0.2195778768063826,2.2575878218818297,0.6367499152807211,1.3632910942442018,0.10000000000000002,0.10000000000000002,0.2870938891858893,0.17828200807884081,0.09511031258116569,367601,-1166.1937595542054,0.17563301569139667,3
2.091850678955842,0.22846032624347598,2.1977028397510896,0.6500479190154603,1.3482284533893867,0.10000000000000002,0.10000000000000002,0.2969934322699801,0.17753527612350015,0.09853340958065171,367601,-1166.3600469535047,0.26942589861687727,2
2.243032580474817,0.20751659298373615,2.2038508863888002,0.6590548777197027,1.372109118854474,0.10000000000000002,0.10000000000000002,0.2661908500083083,0.18174004913482078,0.0837067603745182,367601,-1166.454289840287,0.4631155264685177,2
2.8513541331254255,0.356641251273436,4.187777330482969,0.9579763554577737,2.5115749456043632,0.10000000000000002,0.10000000000000002,0.4152778146037137,0.1108515997140943,0.0767332792783449,367601,-1166.5281849254961,0.7266070454641886,2
2.168365271283429,0.2072122629198914,2.246635454631035,0.624776163498559,1.4128764778478984,0.10000000000000002,0.10000000000000002,0.2568036884306908,0.1848955128472373,0.08621645065462018,367601,-1167.045120579532,0.18483006390369144,2
2.212653915184152,0.2366315491822821,2.617476005265414,0.7424692456719071,1.6117255336185636,0.10000000000000002,0.10000000000000002,0.31478509754792305,0.15852576906317295,0.06653500635306862,367601,-1167.1850334946362,0.3457740456984013,3
2.2867531313247107,0.20780948186376813,2.7099511068124076,0.7075901974577122,1.6251910931040314,0.10000000000000002,0.10000000000000002,0.28547791108521187,0.16493343903582883,0.07221557636499622,367601,-1167.2983641923388,0.3318181187871366,2
2.7529014095641005,0.3480840997163544,3.528986142283544,0.9944666731676994,2.479799753091094,0.10000000000000002,0.10000000000000002,0.38404131312560474,0.11533670938875289,0.07297769045770804,367601,-1167.4594144446603,0.2899776564733485,3
2.720893685055803,0.7244920073614859,4.173143497206122,1.5100127179304914,3.53995130666269,0.10000000000000002,0.10000000000000002,0.5952176227774995,0.07612969930623181,0.08922279320076366,367601,-1167.721655744304,0.5564774805515899,2
2.8670678051736305,0.4649542562309138,4.417840431788597,1.1867527167037715,2.9171991799375485,0.10000000000000002,0.10000000000000002,0.492745388930405,0.09337908978816852,0.07567667951398185,367601,-1167.941222681991,0.3021543839599879,2
2.1957138379398695,0.19460287713551225,2.1678012019408777,0.6152373352244518,1.3739090717162505,0.10000000000000002,0.10000000000000002,0.24646373287634268,0.19087688481290352,0.07659622695491926,367601,-1167.9605529124242,0.2328752082557643,2
2.242751291303152,0.2005564227731817,2.7986482719598524,0.6827610697806994,1.624236808379734,0.10000000000000002,0.10000000000000002,0.2804147363392999,0.16662718611553418,0.07289602610855951,367601,-1168.0182938253547,0.43868936985478857,2
2.414702605859181,0.26044594766623846,3.1818476435608685,0.7756660688835454,1.9001960480751614,0.10000000000000002,0.10000000000000002,0.3267717113862937,0.14148698949006622,0.0671166724537209,367601,-1168.1506311054618,0.364692815900025,2
2.6914044719499954,0.33420305740150635,3.2024653354361643,0.9464810838665789,2.224395880662299,0.10000000000000002,0.10000000000000002,0.3582554232694241,0.12410313451014199,0.06861830359003179,367601,-1168.4829433838086,0.33541769395099297,2
2.259211468877821,0.22425462633004561,2.367825114540785,0.6629463280758174,1.6042777417704754,0.10000000000000002,0.10000000000000002,0.24646373287634268,0.17474148464228415,0.07660665928333968,367601,-1168.4910489875206,0.23836780745642067,3
2.9696915165217153,0.49229458053791303,3.5296384948361523,1.1307178266695035,2.6868037043956936,0.10000000000000002,0.10000000000000002,0.4341391719172808,0.10296524758552741,0.0797062549242775,367601,-1168.675370627841,1.3288938931044145,2
1.9583004148721463,0.213665184900808,2.1927717690809674,0.6688471007911045,1.2745906779991796,0.10000000000000002,0.10000000000000002,0.2969934322699801,0.18177382400681172,0.09680137691847528,367601,-1169.1431174818367,0.1438041666939047,3
1.9149861600932014,0.20211132759530379,1.9926627301955202,0.5734911958622465,1.1785449450045709,0.10000000000000002,0.10000000000000002,0.2661908500083083,0.2008611419955218,0.08451921864452885,367601,-1169.157424063569,0.22353499935827,3
1.9001726938397587,0.2173356645515772,2.1349979730646607,0.6165586619380758,1.2038524645141522,0.10000000000000002,0.10000000000000002,0.30960043174272095,0.1831250389998533,0.09986053433400169,367601,-1169.2182999240756,0.3439629334936682,3
3.0346438095101362,0.42029447580801993,5.983978871476862,1.2629437578092055,3.549227819050917,0.10000000000000002,0.10000000000000002,0.5324221581997929,0.08243975832389693,0.09794838115094907,367601,-1169.3941681263802,0.3095588450506823,2
2.276953716268516,0.3045791042156107,3.1989676679878607,0.9024808580036391,1.8919356548624513,0.10000000000000002,0.10000000000000002,0.43105848681126196,0.12722929574097522,0.08457211368239784,367601,-1169.4715794303709,0.25952305743017484,3
2.11973355301193,0.1888760452747797,2.314408952871714,0.6139905347150596,1.3208596967091004,0.10000000000000002,0.10000000000000002,0.2568036884306908,0.18990167593285287,0.0860867471323973,367601,-1169.484166246092,0.14548553524357336,3
2.1412754986506872,0.21504486295992728,2.134572747715796,0.6180610539147728,1.3374452684648976,0.10000000000000002,0.10000000000000002,0.2486387912119382,0.1888643732920715,0.08772153555359175,367601,-1169.5086555472772,0.12366946721209482,3
2.9149783722526044,0.44232286121494024,4.855126968286463,1.2123931134386534,3.120461440772089,0.10000000000000002,0.10000000000000002,0.4999122792158067,0.0904997047255424,0.07848867865682567,367601,-1169.536209822872,0.3562847865008741,2
2.101080491274563,0.21062029542910363,2.540669562067842,0.6466022624523271,1.3604005411371383,0.10000000000000002,0.10000000000000002,0.3032606757919285,0.17443719271860092,0.07253307720137055,367601,-1169.5630643173859,0.31459685869267684,3
2.0065625478436484,0.21267442370144085,2.2280155465604583,0.6077300357128644,1.276181357058786,0.10000000000000002,0.10000000000000002,0.2791536761032926,0.1836515476971911,0.09443718112087507,367601,-1169.5750731283938,0.1393842478907013,3
2.787279617229317,0.37428640386894346,4.512095536841868,1.1772677322381533,2.679076603609275,0.10000000000000002,0.10000000000000002,0.4999122792158067,0.09687976759417272,0.07816676192572139,367601,-1170.0036769428293,0.3800003370568922,3
2.2687818430450104,0.24894613832874982,2.643214483125815,0.6896425025885119,1.7699857638606462,0.10000000000000002,0.10000000000000002,0.2939397292653967,0.15894825741841742,0.06460267679965254,367601,-1170.0191128080737,0.2658435219219541,2
1.8432727562634346,0.20880974939123298,2.019695694309464,0.5827344235981269,1.1486616899595792,0.10000000000000002,0.10000000000000002,0.2772887175207581,0.1986847452135345,0.0911892413645193,367601,-1170.0561624041666,0.1093337184946934,2
1.882996461327029,0.22927677468986885,2.0218346284343602,0.5910145380198555,1.2105903957651838,0.10000000000000002,0.10000000000000002,0.2855086553822352,0.1913512935890859,0.0971897691843393,367601,-1170.071102323594,0.2250070471146153,2
1.982098607859924,0.18244028269551044,2.0411624241951634,0.5487767215387273,1.2630384226586886,0.10000000000000002,0.10000000000000002,0.2385224841626151,0.20595388533494746,0.0675061996714873,367601,-1170.2243496227106,0.21265397148119816,3
2.38590515846864,0.21320283606949322,2.779691985066859,0.7350578281692959,1.6452887070074715,0.10000000000000002,0.10000000000000002,0.2939397292653967,0.16131975462011786,0.06453068572628758,367601,-1170.4362249973299,0.47444772568137633,3
2.6705665986489153,0.26745000199332386,3.601142897562738,0.8118857968010417,2.037507766085023,0.10000000000000002,0.10000000000000002,0.3547958733489048,0.13118740593148542,0.06950563888081554,367601,-1170.5890293709588,1.4604182583121161,2
1.8714058644783769,0.2192750833842216,1.9599321175469322,0.6415047667651724,1.2097268845614872,0.10000000000000002,0.10000000000000002,0.30960043174272095,0.1856855620498562,0.10191881200976033,367601,-1170.6014827636825,0.157830716463248,2
2.7616806806044014,0.2646420086730025,3.1410140340903148,0.8232351818299062,2.013391603174229,0.10000000000000002,0.10000000000000002,0.2966872952204931,0.14174747109780433,0.07929386619080658,367601,-1171.0228287871366,0.3846176105377572,3
2.601965942149545,0.25941499412099955,2.9644355719936213,0.8017345694747599,1.8694300393014918,0.10000000000000002,0.10000000000000002,0.31478509754792305,0.14644887917115837,0.06574220379982466,367601,-1171.0557467020499,0.43436046483514873,2
2.036231763165136,0.1742861735674828,2.203340689854473,0.5690477782531099,1.2639838785213968,0.10000000000000002,0.10000000000000002,0.2385224841626151,0.20215563685311183,0.06633981639974418,367601,-1171.267112103009,0.2037645178700229,2
1.9147179434405839,0.1981193509869719,1.8185902386663255,0.5675983563552855,1.1457401737072932,0.10000000000000002,0.10000000000000002,0.25369971207770653,0.20532814911541863,0.08842467041431733,367601,-1171.5331976375103,0.2114925049994017,2
1.8921422023147243,0.19976379125727187,1.9925966558513912,0.5846063158547941,1.1689549820581209,0.10000000000000002,0.10000000000000002,0.2791536761032926,0.19700759166229173,0.0957376336662142,367601,-1171.6029108945952,0.21791928404190705,2
2.392294129336653,0.29765270558510054,2.7644653076117183,0.8443740196282801,1.930526125661265,0.10000000000000002,0.10000000000000002,0.3446629498210121,0.13678570985973093,0.06056356358889426,367601,-1171.874765593937,1.025144259957427,2
3.116011528560362,0.8098126125604822,5.619587716316901,1.802675722689512,4.466894255765358,0.10000000000000002,0.10000000000000002,0.6975793926468041,0.06405206822192112,0.09544947772205703,367601,-1172.1497518198585,0.6073532051896756,2
1.796094084667479,0.18422159641925517,1.8178328312744114,0.5441417640696381,1.056374078399294,0.10000000000000002,0.10000000000000002,0.2569314491535059,0.21454139107890075,0.079882991766607,367601,-1172.258315750959,0.19110044700226494,3
2.723372414573977,0.4038011525350179,3.5184523680666198,1.204956043162828,2.4899509213208186,0.10000000000000002,0.10000000000000002,0.4371066710696772,0.10515959532003843,0.07196467686272504,367601,-1172.3366060292626,1.2773057976073783,2
2.1680487532235646,0.22685139222709802,2.843939947764524,0.6234419821270522,1.5404644034597845,0.10000000000000002,0.10000000000000002,0.2757317234346836,0.17421369080948929,0.06354705583392821,367601,-1172.377886845936,0.5123117869315711,3
1.982117409332234,0.18492145785429534,2.218948600336653,0.6226843785536147,1.187144546920812,0.10000000000000002,0.10000000000000002,0.2986713969497103,0.1898850226937613,0.09557855259492799,367601,-1172.7143653228427,0.16428651691882704,3
1.9904384693143422,0.16231257869871593,2.055494347417303,0.5420687642547981,1.188222292559359,0.10000000000000002,0.10000000000000002,0.22772580228260544,0.21332233503429654,0.07138355460290194,367601,-1172.80383815214,0.3413382954524644,2
1.8482381969054695,0.21763524867607592,1.9117582809719418,0.5701494401616696,1.138285843809123,0.10000000000000002,0.10000000000000002,0.25993359270190086,0.20301636117278507,0.09321243242345491,367601,-1172.9291585873166,0.14131643907024052,3
2.3378010401253175,0.27341312142221214,3.109162235743538,0.8355454238572289,1.9909774706866545,0.10000000000000002,0.10000000000000002,0.33551145283637845,0.13817759965731247,0.062313685167046155,367601,-1172.9836540228305,0.7119328052403683,3
3.003121545470805,0.7307103973422483,5.811137266171485,1.6907715355127053,4.186681726043339,0.10000000000000002,0.10000000000000002,0.676902924637937,0.06611386147473888,0.08608161492875434,367601,-1173.3914776095112,0.5768850853681594,2
2.117889113183699,0.19420597537531425,2.085144010219902,0.5885432898363305,1.3204264812156667,0.10000000000000002,0.10000000000000002,0.22726163383562428,0.20143435665133821,0.0815266484942756,367601,-1173.4235601701923,0.13735972695124332,3
2.742975786966137,0.46571215586128567,4.269475775802743,1.1126615758882807,2.903056926696659,0.10000000000000002,0.10000000000000002,0.5021563608817027,0.09387422535903488,0.07411977271953366,367601,-1173.429963114234,0.3985040059956059,2
2.5689662735514798,0.31309224332685787,3.407772911353138,0.8547828877476574,2.0936271154829638,0.10000000000000002,0.10000000000000002,0.3518648292766558,0.12979803123058462,0.061387599856199584,367601,-1173.6182884249588,0.5536742681609963,3
2.1665200546720387,0.1940968009654315,2.2386415422840638,0.6051879088017226,1.418832184604636,0.10000000000000002,0.10000000000000002,0.24003442340275016,0.19274630132332662,0.05799941687074715,367601,-1173.9992750403608,0.19278562080112838,3
2.0805225110969876,0.26193150559303263,2.559577853703207,0.7344951167090955,1.4997809311177568,0.10000000000000002,0.10000000000000002,0.3547958733489048,0.15284630547499736,0.07023523071628197,367601,-1174.0850223319678,0.6532437147348229,3
2.024260757576802,0.1733511052030151,1.9387299052437676,0.5404022883954238,1.2439050876567472,0.10000000000000002,0.10000000000000002,0.2306076491965581,0.21260641570102537,0.060607063606438714,367601,-1174.1219053348004,0.23941155115007312,2
1.8002354763523463,0.1749452221457745,1.7267094972962507,0.5140602441341785,1.0106325887051564,0.10000000000000002,0.10000000000000002,0.23956939366551505,0.22755927156414202,0.06992046075108395,367601,-1174.2903399563859,0.17536448740907265,3
2.4430268924902165,0.20385285932856945,2.6327133498450466,0.718971838595407,1.703150679051427,0.10000000000000002,0.10000000000000002,0.2757317234346836,0.16375350161058427,0.0627675690993523,367601,-1174.3275916448488,0.647964220350875,2
2.839002430568159,0.433530358634073,3.9953655535004517,1.131476064128229,2.814826065874303,0.10000000000000002,0.10000000000000002,0.44390635557687796,0.10118399153232079,0.06699500183450839,367601,-1174.4240241552632,0.7921015822551569,2
2.901216824074305,0.3563478531205556,4.4422653717739236,1.0715438617091533,2.785603946752229,0.10000000000000002,0.10000000000000002,0.4371066710696772,0.10306636034100854,0.07184998469904845,367601,-1174.4906263231455,0.3471846861149404,3
