"logLik" "logLik_se" "sigma_nu" "mu_h" "phi" "sigma_eta" "G_0" "H_0"
1225.72791239596 0.467838703446373 0.0131121977186759 -3.32779946372614 0.998164530788924 3.56022145667298 -0.0111079341492267 -0.941990609649592
1219.92874342059 2.83179896990034 0.00743625207714465 -2.21296514366382 0.999934416262671 17.0612792433811 0.0397678079928427 -0.700168906376219
1235.19283677068 0.550302252379777 0.000118176263503259 2.35301037610485 0.999903950536837 12.9577907860898 0.107952197014865 -2.30982543573112
1220.2414351873 0.694821434408369 0.000691828547880025 3.53836325175368 0.999825764893928 10.9334846390648 -0.0554605237366424 -0.877154435706128
1217.87876787483 0.302333254323434 0.00517886836055359 2.58021989035827 0.999478357682145 5.69979639718938 0.152003750058914 -0.958906841222391
1234.49872296206 1.64389750372779 0.00510600882330615 -3.11598811397002 0.999479075589964 6.62628277939978 0.0229798822154216 -1.63055953118916
1228.3602763167 0.470351786363249 7.26257537758559e-05 -1.97055024798535 0.999440850162831 6.62344232026307 0.114593662010733 -1.05561714326868
1232.67545336769 1.94712498128953 0.0151460632535563 -3.60438239527106 0.998953299172333 4.00770304269567 0.0257724618681624 -1.89439704789404
1212.90863438561 3.43534384852061 0.0230480996698881 -3.3488973808246 0.998132028578443 3.20811401446381 0.218948002011127 -0.416687170760012
1244.14712251159 0.290408370748562 6.33573938038171e-05 0.267569880163062 0.999274219648338 5.89105755708919 0.0945982814642771 -2.56149905034282
1215.99444371835 2.22648997354098 0.00809152612121895 -1.5931825692036 0.999920156319466 15.7355477648619 0.340669711326608 -0.633727878653196
1224.23550052707 0.852073246349379 0.00456312954366089 -1.18292164542863 0.999710300175623 7.31414383190007 0.118522522158362 -1.39260272447181
1218.33660918644 0.71683001451132 0.00240225709889489 1.45485744103252 0.999433517200794 5.77480202059324 -0.063664215326324 -0.827160872753615
1221.94439177778 0.68170223529124 0.00660539917018799 -4.11346316325267 0.999715720892983 7.49069070766488 0.027219702788438 -1.33136831861423
1238.50252306091 0.566578957844803 0.00319833948839329 -0.852308788803157 0.999782915455996 10.7279586857888 0.31950927012824 -2.13731023572791
1225.83431839969 0.652826866316264 0.00116809966066604 -1.45963391937682 0.998529111038337 3.95192275907987 -0.105892609861014 -1.06859617541235
1233.11728711649 0.504382687140148 8.5637576234165e-06 0.0903175514745331 0.998630659958536 3.81930982177782 0.0996432564313858 -1.88622881218246
